,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,_SalesTeamID,_StoreID,Order Quantity,Discount Applied,Unit Cost,Unit Price
6240,In-Store,WARE-NMK1003,03/10/20,06/08/20,06/23/20,11,144,4,0.075,"2,826.86","3,926.20"
6241,Online,WARE-NMK1003,03/10/20,06/08/20,06/22/20,17,153,4,0.1,"1,891.01","2,626.40"
6242,Online,WARE-XYS1001,03/10/20,06/08/20,06/23/20,19,48,1,0.3,"1,271.12","1,869.30"
6243,In-Store,WARE-XYS1001,03/10/20,06/08/20,07/04/20,11,24,5,0.05,"1,990.17","2,519.20"
6244,Distributor,WARE-PUJ1005,03/10/20,06/08/20,06/28/20,23,265,1,0.1,503.84,"1,072.00"
6245,Online,WARE-NMK1003,03/10/20,06/08/20,06/29/20,16,110,4,0.05,640.39,"1,185.90"
6246,Wholesale,WARE-XYS1001,03/10/20,06/09/20,06/17/20,27,39,3,0.15,529.03,"1,125.60"
6247,In-Store,WARE-NMK1003,03/10/20,06/09/20,06/11/20,2,186,6,0.15,"2,427.68","3,979.80"
6248,Online,WARE-NMK1003,03/10/20,06/09/20,06/26/20,14,199,2,0.1,329.64,804
6249,Distributor,WARE-UHY1004,03/10/20,06/09/20,06/25/20,23,241,8,0.1,411.98,958.1
6250,Distributor,WARE-PUJ1005,03/10/20,06/09/20,06/12/20,23,309,6,0.4,"1,259.60","2,680.00"
6251,In-Store,WARE-XYS1001,03/10/20,06/10/20,06/28/20,3,51,6,0.075,"1,600.97","1,976.50"
6252,Distributor,WARE-NMK1003,03/10/20,06/10/20,07/08/20,23,136,2,0.15,654.26,"1,038.50"
6253,Online,WARE-NMK1003,03/10/20,06/10/20,07/04/20,15,89,2,0.075,"1,484.45","2,559.40"
6254,Distributor,WARE-XYS1001,03/10/20,06/10/20,06/21/20,24,45,3,0.075,525.88,"1,118.90"
6255,Online,WARE-NMK1003,03/10/20,06/10/20,06/18/20,19,154,6,0.1,"1,244.26","2,539.30"
6256,In-Store,WARE-NMK1003,03/10/20,06/10/20,06/24/20,9,148,3,0.05,934.25,"1,125.60"
6257,Online,WARE-PUJ1005,03/10/20,06/10/20,06/15/20,20,285,7,0.075,"1,098.13","1,996.60"
6258,Online,WARE-PUJ1005,03/10/20,06/10/20,06/17/20,12,317,3,0.15,"1,545.56","1,956.40"
6259,Distributor,WARE-NMK1003,03/10/20,06/11/20,07/06/20,22,154,7,0.1,"2,592.10","3,323.20"
6260,Online,WARE-MKL1006,03/10/20,06/11/20,06/17/20,18,358,6,0.15,482.4,"1,005.00"
6261,In-Store,WARE-UHY1004,03/10/20,06/11/20,06/14/20,3,210,6,0.075,"3,070.48","5,386.80"
6262,Online,WARE-NBV1002,03/10/20,06/11/20,06/27/20,20,66,7,0.15,"3,672.00","5,480.60"
6263,In-Store,WARE-UHY1004,03/10/20,06/11/20,06/30/20,2,224,5,0.3,"2,644.76","5,185.80"
6264,Online,WARE-NMK1003,03/10/20,06/11/20,06/30/20,20,94,2,0.075,532.65,"1,005.00"
6265,In-Store,WARE-NMK1003,03/10/20,06/11/20,07/08/20,8,160,5,0.05,"1,080.58","1,715.20"
6266,In-Store,WARE-PUJ1005,03/10/20,06/11/20,06/29/20,1,263,1,0.1,399.79,783.9
6267,Online,WARE-PUJ1005,03/10/20,06/11/20,07/03/20,15,313,8,0.05,132.93,214.4
6268,In-Store,WARE-NBV1002,03/10/20,06/11/20,06/14/20,11,75,7,0.2,561.06,"1,058.60"
6269,In-Store,WARE-PUJ1005,03/10/20,06/11/20,06/30/20,11,295,8,0.15,"1,101.82","1,695.10"
6270,Online,WARE-NBV1002,03/10/20,06/12/20,07/02/20,17,86,6,0.2,"1,025.64","2,385.20"
6271,Online,WARE-UHY1004,03/10/20,06/12/20,07/07/20,16,253,1,0.15,652.65,"1,279.70"
6272,In-Store,WARE-PUJ1005,03/10/20,06/12/20,07/04/20,5,283,6,0.05,"1,877.61","3,028.40"
6273,Online,WARE-XYS1001,03/10/20,06/12/20,06/25/20,13,47,5,0.075,855.46,"1,125.60"
6274,In-Store,WARE-NMK1003,03/10/20,06/12/20,07/03/20,10,159,2,0.4,407.03,904.5
6275,Online,WARE-PUJ1005,03/10/20,06/12/20,07/04/20,13,307,4,0.15,970.16,"2,425.40"
6276,In-Store,WARE-NMK1003,03/10/20,06/13/20,06/26/20,5,131,2,0.1,"4,032.86","5,601.20"
6277,Online,WARE-NMK1003,03/10/20,06/13/20,06/21/20,20,193,4,0.15,"1,308.91","1,768.80"
6278,In-Store,WARE-XYS1001,03/10/20,06/13/20,06/30/20,4,8,3,0.1,726.95,"1,038.50"
6279,Distributor,WARE-MKL1006,03/10/20,06/13/20,07/01/20,22,356,1,0.05,587.93,904.5
6280,Online,WARE-NMK1003,03/10/20,06/13/20,06/26/20,12,187,7,0.05,"1,271.86","3,102.10"
6281,Online,WARE-UHY1004,03/10/20,06/13/20,07/08/20,15,245,7,0.075,"1,223.29","2,398.60"
6282,In-Store,WARE-XYS1001,03/10/20,06/13/20,06/30/20,2,22,1,0.1,"2,207.72","2,659.90"
6283,In-Store,WARE-PUJ1005,03/10/20,06/14/20,06/20/20,8,266,3,0.05,810.43,"1,266.30"
6284,Online,WARE-PUJ1005,03/10/20,06/14/20,07/03/20,14,323,3,0.05,"2,715.51","3,879.30"
6285,Wholesale,WARE-MKL1006,03/10/20,06/14/20,07/09/20,28,334,4,0.1,"1,323.92","1,742.00"
6286,In-Store,WARE-NMK1003,03/10/20,06/14/20,07/11/20,3,195,3,0.1,"1,751.11","3,242.80"
6287,In-Store,WARE-MKL1006,03/10/20,06/14/20,07/05/20,1,356,7,0.05,715.29,"1,051.90"
6288,Wholesale,WARE-NMK1003,03/10/20,06/14/20,06/29/20,27,155,8,0.075,455.6,"1,139.00"
6289,Online,WARE-UHY1004,03/10/20,06/15/20,06/21/20,18,256,6,0.05,"2,321.55","5,159.00"
6290,In-Store,WARE-NBV1002,03/10/20,06/15/20,07/08/20,2,61,1,0.075,"2,104.27","3,691.70"
6291,Online,WARE-NMK1003,03/10/20,06/15/20,06/23/20,18,118,7,0.075,518.25,797.3
6292,Distributor,WARE-PUJ1005,03/10/20,06/15/20,07/13/20,23,314,8,0.075,965.2,"1,969.80"
6293,In-Store,WARE-NBV1002,03/10/20,06/15/20,06/27/20,9,72,6,0.05,82.41,201
6294,Distributor,WARE-NMK1003,03/10/20,06/15/20,07/07/20,20,193,6,0.15,"3,544.97","5,453.80"
6295,Wholesale,WARE-MKL1006,03/10/20,06/15/20,06/18/20,26,333,6,0.075,"3,375.73","5,038.40"
6296,In-Store,WARE-NMK1003,03/10/20,06/15/20,07/11/20,11,129,3,0.3,"1,534.43","2,324.90"
6297,In-Store,WARE-NBV1002,03/10/20,06/15/20,06/27/20,12,70,4,0.05,"2,084.37","3,417.00"
6298,In-Store,WARE-NMK1003,03/10/20,06/16/20,07/13/20,4,121,4,0.05,"1,026.64","1,333.30"
6299,Distributor,WARE-NMK1003,03/10/20,06/16/20,07/14/20,21,141,7,0.075,"3,027.19","5,219.30"
6300,In-Store,WARE-NMK1003,03/10/20,06/16/20,06/26/20,3,186,1,0.3,776.66,"1,078.70"
6301,In-Store,WARE-NBV1002,03/10/20,06/16/20,06/21/20,10,80,2,0.1,"1,442.38","1,849.20"
6302,In-Store,WARE-XYS1001,03/10/20,06/16/20,06/19/20,11,11,3,0.075,986.64,"1,333.30"
6303,Wholesale,WARE-NBV1002,03/10/20,06/16/20,06/19/20,25,74,2,0.05,"1,467.30","2,010.00"
6304,In-Store,WARE-NMK1003,03/10/20,06/17/20,07/14/20,2,195,7,0.05,514.56,857.6
6305,In-Store,WARE-MKL1006,03/10/20,06/17/20,07/13/20,9,350,1,0.075,"2,622.25","3,973.10"
6306,In-Store,WARE-UHY1004,03/10/20,06/17/20,07/15/20,11,238,4,0.2,861.55,"1,118.90"
6307,Distributor,WARE-XYS1001,03/10/20,06/17/20,06/29/20,21,45,3,0.05,"2,000.75","2,532.60"
6308,In-Store,WARE-UHY1004,03/10/20,06/17/20,07/03/20,6,259,5,0.075,"2,020.25","3,544.30"
6309,Wholesale,WARE-PUJ1005,03/10/20,06/17/20,06/27/20,28,319,2,0.075,"1,086.20","2,586.20"
6310,In-Store,WARE-PUJ1005,03/10/20,06/17/20,06/25/20,2,308,7,0.05,"2,956.11","3,839.10"
6311,Online,WARE-MKL1006,03/10/20,06/17/20,07/04/20,16,361,2,0.075,868.05,"1,058.60"
6312,Online,WARE-XYS1001,03/10/20,06/17/20,07/15/20,14,31,4,0.4,98.83,167.5
6313,In-Store,WARE-XYS1001,03/10/20,06/17/20,06/26/20,5,41,8,0.4,591.74,924.6
6314,Distributor,WARE-NBV1002,03/10/20,06/18/20,06/24/20,21,85,5,0.2,"2,809.31","4,013.30"
6315,Online,WARE-UHY1004,03/10/20,06/18/20,07/15/20,12,259,3,0.15,579.08,864.3
6316,Online,WARE-NMK1003,03/10/20,06/18/20,07/09/20,13,166,7,0.15,"1,778.85","2,371.80"
6317,Distributor,WARE-UHY1004,03/10/20,06/18/20,06/28/20,21,234,6,0.075,143.65,214.4
6318,Distributor,WARE-XYS1001,03/10/20,06/18/20,07/04/20,22,2,7,0.1,666.92,"1,058.60"
6319,In-Store,WARE-UHY1004,03/10/20,06/18/20,07/09/20,10,212,5,0.1,511.34,"1,065.30"
6320,Wholesale,WARE-NMK1003,03/10/20,06/18/20,07/09/20,27,192,1,0.15,906.51,"1,105.50"
6321,Distributor,WARE-UHY1004,03/10/20,06/18/20,07/13/20,21,228,4,0.2,"1,879.02","2,646.50"
6322,Online,WARE-UHY1004,03/10/20,06/18/20,06/28/20,13,260,1,0.075,"1,789.03","2,264.60"
6323,Online,WARE-PUJ1005,03/10/20,06/19/20,06/24/20,14,275,6,0.05,862.96,"1,232.80"
6324,In-Store,WARE-NMK1003,03/10/20,06/19/20,06/26/20,6,146,1,0.05,"1,909.50","3,819.00"
6325,In-Store,WARE-XYS1001,03/10/20,06/19/20,07/08/20,5,29,2,0.2,819.48,"1,011.70"
6326,In-Store,WARE-NMK1003,03/10/20,06/19/20,06/29/20,3,129,3,0.075,"1,206.07","2,566.10"
6327,Wholesale,WARE-XYS1001,03/10/20,06/19/20,07/04/20,26,6,5,0.075,"1,437.95","2,934.60"
6328,Wholesale,WARE-NMK1003,03/10/20,06/19/20,07/06/20,27,94,3,0.075,672.28,"1,159.10"
6329,In-Store,WARE-PUJ1005,03/10/20,06/19/20,06/29/20,5,283,4,0.075,500.49,"1,112.20"
6330,Online,WARE-PUJ1005,03/10/20,06/20/20,07/05/20,16,265,4,0.075,"1,207.21","1,829.10"
6331,In-Store,WARE-PUJ1005,03/10/20,06/20/20,07/07/20,7,303,2,0.4,"1,573.76","1,896.10"
6332,In-Store,WARE-NMK1003,03/10/20,06/20/20,07/12/20,4,120,7,0.05,"1,784.88","2,974.80"
6333,Online,WARE-NMK1003,03/10/20,06/20/20,07/11/20,16,122,7,0.075,"3,110.14","5,654.80"
6334,Distributor,WARE-MKL1006,03/10/20,06/20/20,07/16/20,22,356,3,0.05,803,944.7
6335,Distributor,WARE-NMK1003,03/10/20,06/20/20,07/02/20,21,197,4,0.075,"1,372.29","1,782.20"
6336,Online,WARE-XYS1001,03/10/20,06/20/20,07/18/20,16,28,8,0.05,"2,438.80","3,048.50"
6337,Online,WARE-UHY1004,03/10/20,06/20/20,07/18/20,14,247,3,0.3,453.05,924.6
6338,Online,WARE-NMK1003,03/10/20,06/21/20,07/19/20,16,158,8,0.2,432.15,864.3
6339,Distributor,WARE-MKL1006,03/10/20,06/21/20,07/19/20,25,350,7,0.05,"1,928.39","2,472.30"
6340,Wholesale,WARE-UHY1004,03/10/20,06/21/20,07/09/20,27,246,6,0.075,"2,239.94","2,666.60"
6341,In-Store,WARE-UHY1004,03/10/20,06/21/20,07/04/20,11,224,2,0.05,862.96,"1,078.70"
6342,Wholesale,WARE-UHY1004,03/10/20,06/21/20,07/04/20,28,261,5,0.15,175.67,254.6
6343,Online,WARE-XYS1001,03/10/20,06/21/20,07/02/20,16,28,1,0.075,149.54,241.2
6344,In-Store,WARE-UHY1004,03/10/20,06/21/20,06/27/20,5,246,2,0.075,635.56,"1,025.10"
6345,In-Store,WARE-PUJ1005,03/10/20,06/21/20,06/23/20,4,282,3,0.4,"1,025.90","2,331.60"
6346,Online,WARE-XYS1001,03/10/20,06/21/20,07/16/20,18,4,1,0.4,"2,117.20","2,680.00"
6347,In-Store,WARE-XYS1001,03/10/20,06/21/20,07/17/20,6,42,1,0.1,"3,900.20","6,190.80"
6348,Distributor,WARE-MKL1006,03/10/20,06/22/20,07/20/20,23,365,2,0.05,776.6,"1,159.10"
6349,Online,WARE-UHY1004,03/10/20,06/22/20,06/27/20,18,260,6,0.075,"1,569.41","2,572.80"
6350,In-Store,WARE-UHY1004,03/10/20,06/22/20,07/19/20,5,256,5,0.05,"4,618.44","6,076.90"
6351,Distributor,WARE-PUJ1005,03/10/20,06/22/20,07/20/20,22,283,7,0.1,"4,817.03","6,338.20"
6352,Distributor,WARE-XYS1001,03/10/20,06/22/20,06/30/20,25,42,5,0.075,"4,776.90","5,755.30"
6353,In-Store,WARE-NMK1003,03/10/20,06/22/20,07/14/20,12,121,5,0.05,519.59,"1,105.50"
6354,In-Store,WARE-XYS1001,03/10/20,06/22/20,07/14/20,10,54,4,0.1,644.88,837.5
6355,In-Store,WARE-PUJ1005,03/10/20,06/23/20,07/19/20,2,271,7,0.075,"2,383.46","3,611.30"
6356,Distributor,WARE-NMK1003,03/10/20,06/23/20,07/03/20,23,187,5,0.1,"1,663.07","3,959.70"
6357,Online,WARE-NMK1003,03/10/20,06/23/20,07/17/20,16,183,7,0.2,"1,265.90","1,889.40"
6358,In-Store,WARE-PUJ1005,03/10/20,06/23/20,06/27/20,5,298,4,0.3,"1,242.05","2,003.30"
6359,In-Store,WARE-NMK1003,03/10/20,06/23/20,06/25/20,6,174,2,0.1,889.22,"1,058.60"
6360,Wholesale,WARE-NMK1003,03/10/20,06/23/20,07/10/20,25,138,3,0.05,447.56,"1,118.90"
6361,Wholesale,WARE-MKL1006,03/10/20,06/23/20,07/13/20,28,350,1,0.05,"1,225.50","1,829.10"
6362,In-Store,WARE-NMK1003,03/10/20,06/23/20,07/13/20,3,202,1,0.1,492.32,"1,118.90"
6363,Online,WARE-NBV1002,03/10/20,06/23/20,07/12/20,20,76,6,0.05,"1,149.72","1,768.80"
6364,Online,WARE-UHY1004,03/10/20,06/24/20,07/21/20,15,209,6,0.05,"2,159.95","3,999.90"
6365,Wholesale,WARE-NMK1003,03/10/20,06/24/20,06/27/20,26,158,5,0.075,"2,885.69","3,953.00"
6366,Wholesale,WARE-NBV1002,03/10/20,06/24/20,06/26/20,28,76,4,0.05,198.59,261.3
6367,In-Store,WARE-NBV1002,03/10/20,06/24/20,06/27/20,9,82,8,0.1,"2,269.02","3,845.80"
6368,In-Store,WARE-PUJ1005,03/10/20,06/24/20,07/18/20,6,298,6,0.15,939.88,"2,237.80"
6369,Online,WARE-XYS1001,03/10/20,06/25/20,07/12/20,14,24,4,0.15,820.48,"1,051.90"
6370,Online,WARE-NMK1003,03/10/20,06/25/20,07/01/20,18,162,7,0.1,915.69,"1,159.10"
6371,Online,WARE-NMK1003,03/10/20,06/25/20,07/15/20,14,132,3,0.15,"1,570.21","2,907.80"
6372,Online,WARE-XYS1001,03/10/20,06/25/20,07/16/20,13,58,6,0.1,482.4,964.8
6373,Distributor,WARE-XYS1001,03/10/20,06/25/20,07/14/20,21,11,3,0.05,"4,974.08","6,217.60"
6374,In-Store,WARE-PUJ1005,03/10/20,06/25/20,07/18/20,7,293,1,0.4,617.2,"1,259.60"
6375,Wholesale,WARE-PUJ1005,03/10/20,06/25/20,07/17/20,25,285,6,0.075,"1,303.69","2,834.10"
6376,In-Store,WARE-UHY1004,03/10/20,06/25/20,06/27/20,1,248,6,0.15,"1,595.14","2,572.80"
6377,Distributor,WARE-NMK1003,03/10/20,06/26/20,07/01/20,25,155,4,0.4,458.68,"1,092.10"
6378,Online,WARE-XYS1001,03/10/20,06/26/20,07/12/20,14,19,8,0.075,112.56,268
6379,In-Store,WARE-MKL1006,03/10/20,06/26/20,07/01/20,8,360,1,0.15,"1,571.82","2,278.00"
6380,Online,WARE-NMK1003,03/10/20,06/26/20,07/11/20,16,151,8,0.05,750.74,904.5
6381,Online,WARE-NMK1003,03/10/20,06/26/20,07/09/20,18,149,1,0.05,"1,634.93","3,892.70"
6382,Online,WARE-PUJ1005,03/10/20,06/26/20,07/08/20,15,282,2,0.05,"1,158.83","2,519.20"
6383,Online,WARE-XYS1001,03/10/20,06/26/20,07/09/20,14,31,8,0.05,947.05,"1,721.90"
6384,In-Store,WARE-UHY1004,03/10/20,06/26/20,07/15/20,5,220,2,0.075,"2,176.16","3,886.00"
6385,In-Store,WARE-UHY1004,03/10/20,06/26/20,07/05/20,2,221,3,0.05,"4,480.16","6,137.20"
6386,Online,WARE-XYS1001,03/10/20,06/27/20,07/01/20,16,51,2,0.4,188.4,247.9
6387,Wholesale,WARE-NMK1003,03/10/20,06/27/20,07/11/20,26,117,7,0.2,"1,682.50","2,304.80"
6388,Distributor,WARE-XYS1001,03/10/20,06/27/20,07/23/20,20,37,7,0.075,"3,228.73","5,293.00"
6389,In-Store,WARE-PUJ1005,03/10/20,06/27/20,07/22/20,11,271,5,0.05,"1,821.13","2,365.10"
6390,In-Store,WARE-XYS1001,03/10/20,06/27/20,06/29/20,4,24,7,0.05,574.59,897.8
6391,Wholesale,WARE-PUJ1005,03/10/20,06/27/20,07/22/20,26,295,5,0.05,150.75,201
6392,Distributor,WARE-XYS1001,03/10/20,06/27/20,07/10/20,22,43,1,0.4,753.21,"1,031.80"
6393,In-Store,WARE-NMK1003,03/10/20,06/27/20,07/20/20,8,191,4,0.05,757.7,"1,762.10"
6394,Online,WARE-NMK1003,03/10/20,06/27/20,07/20/20,15,173,6,0.1,831,"1,051.90"
6395,Distributor,WARE-UHY1004,03/10/20,06/27/20,07/23/20,22,208,6,0.05,130.18,194.3
6396,In-Store,WARE-XYS1001,03/10/20,06/28/20,07/07/20,10,51,1,0.075,810.7,"1,842.50"
6397,In-Store,WARE-PUJ1005,03/10/20,06/28/20,07/01/20,9,291,1,0.1,745.71,"1,065.30"
6398,In-Store,WARE-MKL1006,03/10/20,06/28/20,07/04/20,10,330,2,0.3,"1,725.25","3,450.50"
6399,Distributor,WARE-PUJ1005,03/10/20,06/28/20,07/10/20,21,292,5,0.3,"2,082.90","3,591.20"
6400,Online,WARE-XYS1001,03/10/20,06/28/20,07/20/20,16,54,2,0.15,"1,995.53","3,912.80"
6401,Online,WARE-MKL1006,03/10/20,06/28/20,06/30/20,19,336,7,0.075,697.07,"1,025.10"
6402,Online,WARE-NMK1003,03/10/20,06/28/20,07/01/20,12,121,3,0.05,379.96,716.9
6403,In-Store,WARE-NMK1003,03/10/20,06/28/20,07/25/20,8,136,3,0.075,"2,049.33","2,807.30"
6404,Distributor,WARE-XYS1001,03/10/20,06/29/20,07/14/20,21,28,2,0.075,"3,241.73","3,859.20"
6405,Wholesale,WARE-NMK1003,03/10/20,06/29/20,07/19/20,28,150,3,0.05,"4,433.26","6,157.30"
6406,In-Store,WARE-NMK1003,03/10/20,06/29/20,07/19/20,1,94,1,0.15,643.87,"1,038.50"
6407,Distributor,WARE-UHY1004,03/10/20,06/29/20,07/23/20,22,228,1,0.05,768.22,984.9
6408,Online,WARE-NMK1003,03/10/20,06/29/20,07/22/20,16,185,8,0.4,572.25,783.9
6409,Distributor,WARE-PUJ1005,03/10/20,06/30/20,07/21/20,22,312,4,0.075,157.12,234.5
6410,In-Store,WARE-XYS1001,03/10/20,06/30/20,07/06/20,4,6,3,0.1,"1,873.86","2,465.60"
6411,In-Store,WARE-NMK1003,03/10/20,06/30/20,07/11/20,8,124,1,0.2,603,"1,005.00"
6412,Online,WARE-UHY1004,03/10/20,06/30/20,07/10/20,20,224,3,0.075,718.24,"1,072.00"
6413,Online,WARE-XYS1001,03/10/20,06/30/20,07/10/20,18,2,6,0.1,431.48,"1,078.70"
6414,In-Store,WARE-NMK1003,03/10/20,06/30/20,07/13/20,5,137,2,0.15,744.3,"1,078.70"
6415,Online,WARE-XYS1001,03/10/20,06/30/20,07/06/20,18,18,6,0.075,"1,447.74","1,956.40"
6416,Online,WARE-NMK1003,03/10/20,06/30/20,07/10/20,13,141,1,0.05,134.4,227.8
6417,In-Store,WARE-NBV1002,03/10/20,06/30/20,07/25/20,3,82,8,0.15,570.3,891.1
6418,Distributor,WARE-NMK1003,03/10/20,07/01/20,07/07/20,24,125,5,0.05,546.85,"1,031.80"
6419,Distributor,WARE-NMK1003,03/10/20,07/01/20,07/24/20,21,191,2,0.075,"1,945.88","3,088.70"
6420,Wholesale,WARE-XYS1001,03/10/20,07/01/20,07/20/20,26,27,2,0.05,536,"1,072.00"
6421,Online,WARE-XYS1001,03/10/20,07/01/20,07/11/20,15,29,2,0.075,"1,868.50","3,892.70"
6422,In-Store,WARE-NMK1003,03/10/20,07/01/20,07/16/20,10,97,7,0.15,"1,381.88","2,512.50"
6423,In-Store,WARE-NMK1003,03/10/20,07/01/20,07/14/20,7,200,7,0.05,696.8,"1,072.00"
6424,In-Store,WARE-PUJ1005,03/10/20,07/02/20,07/29/20,4,325,6,0.075,142.58,187.6
6425,In-Store,WARE-NMK1003,03/10/20,07/02/20,07/14/20,11,95,8,0.05,"1,283.18","1,782.20"
6426,Online,WARE-XYS1001,03/10/20,07/02/20,07/07/20,17,51,3,0.075,545.51,924.6
6427,In-Store,WARE-MKL1006,03/10/20,07/02/20,07/18/20,4,341,8,0.075,"2,511.50","3,986.50"
6428,Online,WARE-MKL1006,03/10/20,07/02/20,07/29/20,17,346,2,0.15,644.54,991.6
6429,Online,WARE-UHY1004,03/10/20,07/02/20,07/19/20,18,258,2,0.15,"1,728.27","2,244.50"
6430,In-Store,WARE-NBV1002,03/10/20,07/02/20,07/09/20,3,75,2,0.1,621.43,"1,172.50"
6431,In-Store,WARE-PUJ1005,03/10/20,07/02/20,07/10/20,4,287,4,0.2,"1,301.01","1,782.20"
6432,In-Store,WARE-NMK1003,03/10/20,07/02/20,07/11/20,5,179,3,0.075,"4,783.80","6,378.40"
6433,In-Store,WARE-XYS1001,03/10/20,07/02/20,07/07/20,12,1,6,0.05,"3,709.66","5,152.30"
6434,Online,WARE-PUJ1005,03/10/20,07/02/20,07/14/20,20,278,4,0.075,514.56,"1,286.40"
6435,Distributor,WARE-XYS1001,03/10/20,07/03/20,07/24/20,24,8,5,0.05,662.09,"1,085.40"
6436,Distributor,WARE-NMK1003,03/10/20,07/03/20,07/21/20,24,121,5,0.1,928.62,"1,105.50"
6437,In-Store,WARE-XYS1001,03/10/20,07/03/20,07/13/20,2,11,1,0.1,450.51,"1,098.80"
6438,Online,WARE-NBV1002,03/10/20,07/03/20,07/18/20,20,87,2,0.05,482,730.3
6439,In-Store,WARE-XYS1001,03/10/20,07/03/20,07/11/20,9,51,4,0.075,624.57,"1,058.60"
6440,In-Store,WARE-UHY1004,03/10/20,07/03/20,07/05/20,10,207,8,0.05,658.01,"1,078.70"
6441,In-Store,WARE-PUJ1005,03/10/20,07/03/20,07/05/20,8,308,5,0.05,"1,487.33","1,882.70"
6442,In-Store,WARE-UHY1004,03/10/20,07/04/20,08/01/20,10,203,3,0.05,499.69,757.1
6443,Wholesale,WARE-NBV1002,03/10/20,07/04/20,07/08/20,25,79,3,0.15,"2,785.86","5,159.00"
6444,In-Store,WARE-NMK1003,03/10/20,07/04/20,07/27/20,9,182,6,0.1,"2,087.99","3,939.60"
6445,Online,WARE-PUJ1005,03/10/20,07/04/20,07/24/20,15,291,3,0.1,975.52,"2,438.80"
6446,In-Store,WARE-UHY1004,03/10/20,07/04/20,07/28/20,11,245,4,0.15,557.51,"1,051.90"
6447,In-Store,WARE-NBV1002,03/10/20,07/04/20,07/30/20,11,70,1,0.4,148.34,180.9
6448,In-Store,WARE-PUJ1005,03/10/20,07/04/20,07/30/20,6,322,7,0.075,"3,514.82","5,762.00"
6449,Wholesale,WARE-MKL1006,03/10/20,07/04/20,07/25/20,26,357,5,0.075,"1,702.87","2,365.10"
6450,In-Store,WARE-NMK1003,03/10/20,07/04/20,07/21/20,1,150,6,0.075,884.4,"1,105.50"
6451,In-Store,WARE-NMK1003,03/10/20,07/04/20,07/25/20,7,138,4,0.2,"3,306.85","6,123.80"
6452,Online,WARE-NMK1003,03/10/20,07/04/20,07/22/20,13,123,2,0.075,469.2,998.3
6453,Wholesale,WARE-PUJ1005,03/10/20,07/04/20,07/25/20,27,294,3,0.05,"1,267.91","2,224.40"
6454,In-Store,WARE-UHY1004,03/10/20,07/04/20,07/28/20,1,208,4,0.3,"3,269.87","3,939.60"
6455,In-Store,WARE-NBV1002,03/10/20,07/05/20,08/01/20,8,82,8,0.05,418.08,871
6456,Online,WARE-XYS1001,03/10/20,07/05/20,07/10/20,13,32,7,0.1,514.96,817.4
6457,Distributor,WARE-MKL1006,03/10/20,07/05/20,07/23/20,23,346,6,0.05,781.29,"1,132.30"
6458,In-Store,WARE-NBV1002,03/10/20,07/05/20,07/23/20,3,78,2,0.1,615.4,"1,118.90"
6459,In-Store,WARE-NMK1003,03/10/20,07/05/20,07/19/20,12,120,6,0.2,637.84,911.2
6460,In-Store,WARE-PUJ1005,03/10/20,07/05/20,07/12/20,9,326,6,0.15,613.05,"1,005.00"
6461,Distributor,WARE-NMK1003,03/10/20,07/05/20,07/09/20,23,161,7,0.05,"2,961.27","3,845.80"
6462,Online,WARE-NMK1003,03/10/20,07/06/20,07/24/20,16,102,3,0.05,"1,054.85","2,572.80"
6463,Distributor,WARE-PUJ1005,03/10/20,07/06/20,07/13/20,21,263,4,0.1,"1,339.46","2,626.40"
6464,Online,WARE-NBV1002,03/10/20,07/06/20,07/14/20,14,86,7,0.2,"3,140.96","3,926.20"
6465,In-Store,WARE-XYS1001,03/10/20,07/06/20,07/19/20,5,40,3,0.2,102.98,194.3
6466,In-Store,WARE-NMK1003,03/10/20,07/06/20,07/18/20,6,139,4,0.075,756.16,"1,145.70"
6467,Wholesale,WARE-NMK1003,03/10/20,07/06/20,07/21/20,26,125,4,0.075,194.64,234.5
6468,Distributor,WARE-PUJ1005,03/10/20,07/06/20,08/02/20,23,304,2,0.1,353.76,884.4
6469,Distributor,WARE-NBV1002,03/10/20,07/06/20,07/26/20,23,64,3,0.075,713.35,"1,132.30"
6470,Online,WARE-MKL1006,03/10/20,07/06/20,08/02/20,14,331,1,0.15,"2,423.59","3,973.10"
6471,Online,WARE-PUJ1005,03/10/20,07/06/20,07/29/20,19,316,6,0.1,757.77,971.5
6472,Distributor,WARE-NMK1003,03/10/20,07/06/20,07/16/20,25,95,4,0.15,"2,067.29","2,432.10"
6473,Online,WARE-NBV1002,03/10/20,07/07/20,07/11/20,20,61,3,0.05,"1,390.92","3,477.30"
6474,Distributor,WARE-NMK1003,03/10/20,07/07/20,08/02/20,24,120,1,0.4,"2,251.20","2,680.00"
6475,Distributor,WARE-UHY1004,03/10/20,07/07/20,07/10/20,21,237,5,0.05,"3,615.19","5,239.40"
6476,In-Store,WARE-MKL1006,03/10/20,07/07/20,08/01/20,11,359,5,0.05,"5,183.12","6,478.90"
6477,In-Store,WARE-XYS1001,03/10/20,07/07/20,07/16/20,7,18,7,0.05,761.12,"1,072.00"
6478,Online,WARE-PUJ1005,03/10/20,07/07/20,07/13/20,12,296,5,0.3,"1,047.88","2,278.00"
6479,Distributor,WARE-XYS1001,03/10/20,07/07/20,07/25/20,24,17,4,0.3,"2,189.56","2,881.00"
